soil_moisture,temperature,humidity,wind_speed,rain_1h,forecast_rain_12h,uv_index,pressure,cloud_cover,day_length,hour_of_day,day_of_year,time_since_last_irrigation,delta_moisture,soil_dry_rate,heat_index,water_required_liters
11.029224714790121,37.15184917738813,54.868603644454154,4.354760923618203,9.072964199207282,19.598311575556025,8.81020447507406,1003.7948708778415,0.9201685575927931,11.38306807349681,5,302,34.157571588859746,-2.4249327136876566,0.0,38.79790728672175,247.18640790099312
58.49549260809972,33.225843570737354,31.971763547708388,8.956271312033993,5.531397233389546,8.648612855204945,2.406386017392296,1012.4710102155732,87.75365710046835,11.171794864265452,19,12,7.353827334497031,-3.386318310468226,6.15632441473452,34.1849964771686,150.2117878915717
51.622132040021086,38.195251541192405,38.15444293756194,9.499076093309544,7.874769280334068,13.560767562314684,4.673884546021366,981.6093295462799,16.22940401520182,11.709292005116701,0,106,35.752941575419804,-2.140609131548412,1.1573996427731348,39.33988482931926,191.7929904215293
20.61695553391381,23.316414995522287,49.18663734293398,7.188173469272647,9.242378324208433,12.554550711476821,6.421320936388914,982.7630236521528,50.08478289084516,11.331702146877426,15,8,32.24436037518311,2.6715833962897015,0.0,24.792014115810307,214.07601002757872
19.09124836035503,27.580235418788575,50.5191483172791,3.7435189077618505,1.631351145758052,2.0860710177031527,5.54338622771532,1010.9273069859282,92.88264927282506,13.358765218304791,5,214,41.67198616698159,-1.5269043087737142,0.16170867209472392,29.095809868306947,259.92221931999364
19.17022549267169,15.351991582072268,83.97511298772574,8.20057789974664,4.278744837156346,14.958550741286324,4.977958387377384,995.0781484064177,82.09825426116065,12.322626441393023,18,212,24.55266239754364,3.9267621274507665,0.0,17.87124497170404,179.78247540473276
25.212112147976885,15.17393968258228,74.5087745559909,0.2586708172542018,4.332104017146088,6.463184068671531,8.188318975605293,1001.9975460401723,77.61245780523242,10.704668110157774,3,305,28.64921202135144,-2.231052001357198,0.05303900667480791,17.409202919262007,175.96198666551342
36.2378215816119,21.003165511287996,88.33097809122246,1.0274591053942106,3.5447225043835418,15.9787909839347,1.5450350423783745,1015.189665364696,60.54456393082496,10.943782798585408,7,159,19.555547072970654,-3.7166263772158548,1.3517531459720056,23.65309485402467,133.6322454914429
31.597250932105787,17.52017992847713,65.94429062011443,6.613737363753611,0.0890586655163994,12.152815652307648,5.714103391259419,1005.972105878312,43.62734858843227,10.214213990622996,23,302,1.8114277929834328,-4.39962069230959,6.175031979150436,19.498508647080563,172.00110646623276
24.561457009902096,21.50528419839384,44.50282392547908,2.912485752700574,8.15972107778095,6.341829799069791,3.621816903896014,1016.2367843598377,44.603737103863374,11.198754533868867,2,222,29.306620737592244,4.920715692554298,0.48966960097223095,22.840368916158212,183.18563048941098
40.59264473611897,19.426082363209936,49.659301795298575,9.513862184004777,1.115593215539028,7.125859206621419,1.8461838523475895,998.861985897679,8.696560300457335,12.678072631496555,10,296,45.624665842344726,-4.039740140906205,0.6201665376399742,20.915861417068893,189.91138008198433
16.97469303260209,15.713000620966206,49.190155397518026,4.360606120923047,9.95480597921759,14.630147393327213,5.648871580029655,992.9340508837195,6.478595528996367,10.731833479634254,19,159,8.790502647588646,-1.385083373382845,0.0,17.188705282891746,174.78771794750404
24.60723242676091,37.732603660151234,49.589659659795096,4.29364820389177,7.729584919111816,11.001186302457636,2.7136869107056873,990.5676608997741,84.34385189573517,10.396809427501811,18,20,9.08699081169961,3.4708011825485094,1.4995639997372154,39.22029344994509,212.2921653344244
28.318092164684586,15.205578284722288,70.37785038670894,6.7807951019093125,5.800100176065145,13.367020813426304,3.5822428189020865,985.9256427982939,40.8652087601362,11.284061544231797,23,130,20.314608868766282,-2.7326052194593764,0.9830520220169494,17.316913796323554,169.17437999774594
32.8034992108518,33.40205360842714,61.84847568542497,7.675685623061897,1.5460641774159745,3.1663664215037657,6.070087295100759,981.6558435023281,5.4016046377435405,12.450088933961952,18,262,40.64790595037498,-4.351867509980306,0.5769928109074107,35.257507878989884,240.19047639201398
49.25879806965068,18.803697172987913,53.12545068519866,4.755587381251365,5.15392971393247,15.739533444568373,10.737089799328215,982.3917057057532,66.30542741976521,11.891120183096236,15,78,28.59253017828064,0.4163604943927819,1.1649635877890752,20.397460693543874,127.50447097225374
19.98368910791799,37.80574054999,38.945386123723,2.1400090171172415,2.611087408578089,6.407826378300694,7.842550068035559,992.1949472209766,68.33024004816355,11.328761045885994,18,345,24.979726038554773,-4.65052596490941,0.14458400237499416,38.97410213370169,279.89607977305536
35.71172192068058,37.319898489747146,31.328349776528754,7.733086427256216,2.5232252454306945,12.397225343153465,3.7962179815682475,992.5285667455056,22.744035812900787,13.531807031735228,21,102,41.648811221288675,2.195829170911133,0.2771138287170545,38.25974898304301,274.6233247660906
39.620728443102124,31.347528659231433,43.13008065526155,3.2035127487362756,8.295292493824855,2.293596504840174,4.824060525753765,997.1803038064945,41.07195897890684,11.87423079004908,18,37,10.426598226200124,1.0032395827321796,3.0673774728783276,32.641431078889276,152.07852742949248
12.322520635999886,31.805853745015128,36.44828423812088,1.751107692938576,3.8064442395943465,6.42840482313934,5.061331523209772,1006.6227817057777,57.342406853737046,11.82018668199081,20,220,45.839277108607575,-2.682862154963929,0.0,32.89930227215876,267.58610553984926
40.37724259507192,15.133478549242213,77.12670185113436,6.316401899250133,4.507238033908041,12.977345861332836,2.5363762334437716,1014.1684790809427,59.62817654622944,10.126627030981698,19,122,46.249317340500944,-0.08734407114001641,0.3563121006351328,17.44727960477624,137.73855108908964
18.526206184364575,39.62178915284005,36.74987746883312,0.904536669903504,8.429647377801183,5.484122645805012,2.6065418885968077,988.896725362644,51.111549260081034,12.557371326317082,13,199,39.25748942124002,-4.933380676836827,0.06244895653990238,40.724285476905045,256.6743796255259
13.252579649263975,36.94581508939536,73.45369423841018,9.713526750860549,0.8779062571884255,17.606243934996343,2.4839472348736447,1014.1661679469545,36.419646107276925,11.837379538004942,11,315,14.85114536832737,0.4202025667976885,0.03204032832671613,39.14942591654766,284.90097018976434
57.44427686266666,37.3776556432523,53.13952138656496,6.323972644121369,5.946178530910496,13.224567988868408,6.216641377369169,986.2545287506116,6.882006065058932,10.58030855522156,0,320,18.64635571585342,2.749465375291102,2.563515288134619,38.97184128484925,163.74833727808365
58.28160165372797,31.481113426271797,34.40270338462656,9.858955209217559,5.782156813730378,17.405567865935915,7.741860867397083,1024.4912129310442,2.2283615235914267,10.97495672802394,10,273,19.96103879804367,-4.41671607848024,1.852885513344964,32.5131945278106,145.98339373697456
50.419867405823055,23.619673216363413,78.76380296589514,3.3889342347863605,4.252145692666752,7.907814045022414,6.9072068461082665,992.8265202387176,45.95347380785275,10.809454927137349,10,127,9.02130648872589,-2.7450741680168034,3.1037548479007255,25.982587305340267,119.18986240136398
25.230688458668535,37.341216227262024,64.7778342141968,9.712051611903979,8.29774641424093,0.6797028524935,10.777671854533486,1017.6800756616867,20.294266696180152,10.48839288370273,22,176,3.1478311744362406,1.2366497635109859,0.3768339056398604,39.28455125368793,229.2133353089397
14.883605700319194,22.28792320377981,44.14569077181439,1.4556224772862358,9.428900613356927,11.522799267102055,2.258745722576519,988.5709622550119,93.84888453348599,11.742165467995148,21,322,4.05848683576264,-4.520046309740514,0.0,23.61229392693424,167.9578200555742
44.211651325607846,29.06778858355507,83.68087045996008,0.4069477234702845,4.653358619136108,6.783870054507446,10.864744063027551,1022.7789251196765,64.04170177312416,11.453148219690918,16,12,29.93392616127334,3.153404734823509,0.7267004789698256,31.57821469735387,165.73035172769903
32.007624686980066,17.49327430859706,32.71549883223309,0.3298406045460256,4.561470509983997,8.963767518447066,5.666739338878919,1017.1982053345496,58.55081177172141,11.44049218030344,9,208,46.5143444378917,-1.7554424014180068,0.22320741713904532,18.47473927356405,180.37913794253532
16.10191174223894,38.04889075331876,42.109176491865774,4.648703705992271,5.020637296707448,13.622204278454976,3.186327877771377,996.1725167246166,40.655185236159994,11.006112671913193,3,160,4.966224194226176,-2.8898013463281567,0.0,39.31216604807473,267.19487823169356
34.758845505563514,18.519261444280332,75.12281566835166,0.8300419747859478,7.231240308330616,14.013293341417434,10.432808260057572,998.9662276742685,32.95252593431073,11.745706134081363,22,274,31.05499081670056,3.5177011194907273,0.7994901694936639,20.772945914330883,147.34150577242121
11.71942605576092,20.622420143260182,72.56267581859335,5.121678841676017,6.680602906989623,0.5511282973163079,5.686133101445926,980.172709708534,17.980796589049074,12.190092016790977,18,62,6.653275018965857,1.5432355995392788,0.3652821298905437,22.79930041781798,206.22553414936786
55.4660201039391,28.953353953205372,47.35630162346868,3.2750050350890048,2.2283494920688707,15.38605345679227,4.473469552105204,991.3144509940835,6.014308490712494,12.446007086879327,22,16,28.112907415021443,3.9881403483979785,1.707981220752052,30.37404300190943,163.6878280086465
22.938999080000848,34.10232500532454,33.72149252116699,3.356289924741156,0.6389534859934332,9.870378299121578,3.138101038179566,993.0183405178378,63.44976422059112,10.879302683097208,13,244,21.821774601664323,-1.0934853209935422,0.6720155797627674,35.11396978095955,259.25892687984367
43.1261142176991,30.483782648407473,81.48468433349663,6.356089965451698,9.492541298167893,11.133975466491,3.6787545111580213,1000.3732414531968,77.92004511245395,12.911373582260824,16,280,2.6370417878948014,4.798280117697566,10.890486221936634,32.92832317841237,123.00525317616415
25.58555380447055,20.803347820003903,48.82185828419416,1.6309800615162018,2.610697597337043,5.9598837037970505,10.792195102272194,986.2572416297825,85.77626664278046,10.108116284917916,20,245,17.780987255667625,4.549926081689188,0.7552354863932647,22.26800356852973,200.5222934050764
36.00340105889054,15.023576063187258,41.74280489569591,7.66553370339731,6.385966846905918,8.41667572001162,4.0397343990477435,1001.5445099655012,72.43078314520164,13.001760933197433,16,75,37.92981619419611,0.699575461373513,0.44793295318116694,16.275860210058134,147.06936127464684
37.33551396716398,33.92876450768598,60.96370934165863,5.820309197786347,8.284380027437223,14.207502679586634,10.77805923759605,1010.0810818438663,89.69508818981987,11.131870403194972,19,192,10.210792927205603,2.2759208928641614,2.8092939095381504,35.75767578793574,156.44353771773356
19.242722776276352,39.630183147777345,84.61363195694685,9.14944628847511,3.002767505471863,15.53427605888517,4.302149866120871,996.7077034164494,98.28065114664125,11.480003449434376,17,46,25.346528084050778,-1.2767690543312238,0.1369944299399141,42.16859210648575,283.2877055937119
58.47923138822793,35.24782800765226,32.61279467060252,3.6484065376752337,6.354334136569287,7.742123623359561,3.3141846558856196,990.4487874004486,96.16679679138893,12.322845321109034,9,298,13.018248596203678,-4.4195718279394995,2.983908842046302,36.22621184777034,115.95212980682186
48.75664116805573,26.50516545391538,75.94824528185326,9.827149920671255,1.0790024114922492,13.822350653026604,2.833641829018473,1004.6472419129252,59.22302834425424,12.441805574842963,17,88,44.49352609526884,-1.7002928702538842,0.8511384790993876,28.78361281237098,171.68809347321957
56.97494707820945,37.594181534977665,64.34839367632253,5.758276467140232,9.699314443756608,5.160870033768761,5.11854505273997,981.3051756332125,22.420000325169653,11.684618629877683,21,78,44.58042649321737,-2.428278908506777,0.9282151159673667,39.52463334526734,148.44157488864593
54.74136752138244,25.24619182795875,55.52694699310902,9.734019561875337,0.5815827505062587,16.640453303550306,3.368064485350272,995.3376852849401,10.635543247432832,13.751595789533207,23,236,35.14836384880114,-3.65559479899235,1.3770672545662779,26.91200023775202,159.84678045507982
39.89499894055426,28.12335210608669,74.6448266463036,0.2706065404711533,4.381746738409763,12.196284778147305,7.969379638270531,1003.7415609308606,99.39249981064188,13.433301694172739,5,100,33.45716876777279,-0.1471234355805091,0.4677422735034741,30.362696905475797,171.09898562953947
56.093711751155844,26.92824418489208,87.94946546649794,7.279763224123879,5.3681924206002325,15.503730321337901,3.397717353639784,995.1129267289335,30.83902314355582,10.900146235167142,18,129,26.94112621661349,4.33872855367208,1.737170924851547,29.566728148887016,110.36389920803987
14.424625102595975,26.190596816638124,43.75237266976146,8.166215242927363,7.9048177866336395,9.543097046356948,9.35396844997869,995.5444141743887,3.3971059254916725,12.355640775869233,18,90,37.89045444312817,3.838912680017687,0.0,27.503167996730966,249.63481198028788
19.79914312095726,34.37976923234764,38.61884190432718,0.5317328667648757,1.2112851707242123,4.582185699639105,9.34011258488167,1018.1733498186742,39.10460964077473,12.883940029626148,18,26,47.22265090639832,-2.1821237883745526,0.07261701826414174,35.53833448947746,295.87825564294644
12.261364445526903,28.1692226817373,84.77290471336183,5.789696640162457,4.408079738551765,8.584622266272879,3.8552637404806616,1022.0296304237824,74.80997352506704,10.867774329906464,12,324,46.20002311682453,4.997749820908341,0.11190525823274722,30.712409823138152,262.80619124603015
26.266516538163216,22.9179280506304,70.13718464743823,8.019422935894484,2.9971156954345233,7.629707889566415,8.535401304868298,1017.2326691306896,89.0799986493222,10.073801699378828,18,90,39.010422442567254,4.104262910381234,0.30507683468759383,25.02204359005355,228.58106950247057
29.4338644844741,21.453954191461957,56.27916129371796,5.610387252230727,3.1201071569334005,6.654330868803182,9.575458759794532,984.449035253532,47.756384664164955,13.902418161861942,11,132,7.399722072607528,-4.061117016478787,2.0466686380276284,23.142329030273494,189.81723957170342
23.567451588694794,15.943682924185834,64.39557421585698,0.6381359040546664,7.787879160652508,4.243474954829567,6.901328439371466,993.0384099971449,29.40289151227664,13.83339366059496,3,352,41.48633049544511,-2.5745899143376216,0.22482199378042442,17.875550150661542,172.3967865641647
51.436875457596464,29.579879047076147,74.73683431057464,6.9344724089831145,0.05460945031833142,15.183342837596124,4.663324108640548,1012.0082465011249,77.84042014942668,11.281390767465862,6,144,28.82718904471962,-1.7087706049361016,1.20574761384849,31.821984076393385,172.17503340263133
27.837666334679465,20.749035385025856,76.38191392234303,0.6059691467330863,7.490836413359663,1.7270332264112098,5.409671867126791,1023.8476757751196,50.37683524910184,10.956459309981575,1,101,26.06748321959095,-2.7655782803290774,0.2618226728641535,23.040492802696146,140.05935563317456
24.046725484369038,18.703348050409577,85.19365084913787,8.174688950164384,8.103984301231062,17.75121859771668,8.862288650347818,990.9026696811536,8.602959119799324,10.618458751323946,22,208,26.61305484735748,-3.589715351609252,0.3038021978551408,21.259157575883712,180.62854116851517
37.13480415791243,31.345749095691943,55.610567333737364,0.43034183306694396,9.01362243842069,3.50049445795507,3.9331746399681413,1020.4194715590186,88.77497063816651,12.748583001656257,6,168,12.950029021087058,-0.9839064943972256,1.404257009306145,33.01406611570406,139.63364718247226
17.046211248738132,32.03023144553872,47.6046546011637,1.373973810103708,6.268818032304835,19.597473037030827,4.34462334376194,1013.2556744223381,65.58070466274785,13.021166687045039,19,84,10.717785633324837,0.9088686854595487,0.7788382353288142,33.45837108357363,228.8314827087374
50.109849037701984,33.80387230644165,68.37985600739052,2.751075905232685,3.3345532827224122,19.769360961741487,2.607843362578507,1024.2552664870789,3.681211854684807,11.681609241999562,3,81,22.07803813867658,2.64142749693821,1.557305789978584,35.855267986663364,148.8110344793763
13.72753218398854,27.589422408464785,54.94367395677182,6.333647922608,4.272347325488707,7.967740824823036,4.990524030130026,984.211346678378,0.905673904359694,10.971237652727874,20,177,30.753578751458452,3.9710397465741245,0.22001258088498687,29.23773262716794,254.3157488669542
59.34434683002586,37.351365130097165,65.67590723693868,9.76359099631306,9.697360822874293,19.75642145264526,1.8651513224948593,997.7635586686866,8.772157357657873,11.794895130992037,16,212,31.60204502976621,-1.2555624865672788,1.175287594887473,39.32164234720533,145.53044812120223
48.61223846483287,38.408568834955695,55.199147907357016,1.1782285261993442,8.811868264358523,17.381370345614528,4.210344409891115,1001.5151751050525,82.19553917712044,12.065437408422053,21,96,25.587718132071274,1.322284664729323,1.129400800748525,40.06454327217641,162.98657542415035
19.93578407670862,35.18427349481223,39.17974720069047,1.4270766921391842,4.6352590909944205,1.648605538933312,4.73479380947857,1010.243718136006,48.13076914402751,12.173615490370768,6,128,39.5908846243915,-0.24181943132522665,0.18424675711421165,36.359665910832945,249.07088625591908
10.27610585618012,30.88983705020468,58.1656050995375,3.688703967009803,9.430630071109224,18.946571272572363,3.554791324241321,1009.4287416323808,33.53011953057039,11.773469816164113,19,267,44.35628369906362,1.9727791990268102,0.039494351858879374,32.6348052031908,249.79159047971888
50.77307142274171,22.59302383977972,71.45506931646196,8.362191377553202,8.22954875406459,0.8502877180918844,2.0135811913498816,1020.7855405121404,24.929341237597804,10.014934993617638,7,62,11.10737951999561,2.3194838031446885,2.8744603369096375,24.736675919273576,107.91986806707192
45.34286719238086,39.57362304050553,77.95702846005899,4.672309527508141,9.010898616597947,3.6382858747821434,6.216672425615551,1017.7402905164749,50.685798403825046,11.887111136648443,22,349,35.661158914571224,-4.819786259373106,0.8325610522259683,41.9123338943073,176.00550465862565
46.45035840204937,21.85340417979846,59.59957660779281,3.2161060025582167,6.82977234575921,11.691910816933486,9.650811697554708,982.4917701012281,8.304022481826856,11.389087556851353,13,27,11.928757563460726,1.9343198521955927,2.4360139523097675,23.641391478032244,121.07389283611207
48.56351733429729,20.066423049760775,39.914273412624055,5.612038322088613,8.57654043461995,1.614743568000272,4.356447458004705,1001.8943055354449,61.71804600309152,12.226247990179907,9,85,40.721473222430674,-4.5028897045435246,0.7296101628814433,21.263851252139496,139.19718331141695
13.702232586704518,26.05385284466457,54.881262578965895,2.6052319744575003,8.917661413343257,3.2345551397873784,3.3680157142013867,998.3177553598595,38.05273882445787,10.277514340579268,13,29,24.848558942645532,-2.7338678781978087,0.0,27.700290722033547,216.7657495044021
27.92328642721363,16.42101426780971,77.17763573050189,4.011599072475209,0.9201658454067141,19.069835742244774,3.8503821769050344,1024.8715063936418,85.84400328054971,13.516757042887122,0,122,18.488718790150678,-2.0940031554936924,0.24334889902599352,18.736343339724765,177.88494085484982
15.793452976256486,39.462361616794766,54.77155623702437,3.3260514923204187,9.652169766606585,19.89375769775216,9.618871813042368,999.2266187410021,75.44268541976422,13.501764060432782,13,288,36.94603190957631,1.030088680649511,0.08260516003032517,41.105508303905495,254.8168846436051
53.155171293779674,29.710838910410622,71.79184761625334,8.041410224146459,3.336130987640633,15.962730835605946,6.278075896077976,1010.7178613001208,1.836617557402298,12.256461731180401,16,169,4.450410333038118,-2.343312026564679,9.598584473865406,31.864594338898222,127.42521723815324
41.1649063413779,28.92380229160438,60.432820900685385,9.242557264380007,4.398995095833555,10.304187829294056,2.307903512707748,992.7993244910251,16.649806337942906,12.948478684236042,7,233,27.753599106671793,-0.22136662739241064,1.1879571214211775,30.736786918624944,182.6683843387194
26.54490124263246,31.394906997492996,44.4733875065638,7.595721921569119,7.919037591928153,18.006018713833505,8.092216490554625,1007.6583030162819,47.403451395094244,11.751614962458245,13,307,26.655583797891154,0.9846446431312721,0.7575395604852703,32.72910862268991,218.69461702369364
13.177917514301182,27.42559119443017,77.76903048138445,4.390835760299835,6.648963055724977,2.237975417671374,2.5436893323344947,989.2984889878295,65.86802651598134,12.361199377168692,16,280,41.78293189656144,4.6429734914309915,0.0,29.758662108871704,229.10537068665428
25.549116085783112,15.80158792736354,35.05280724424122,5.043349774966638,8.930599124360572,18.85783738490018,1.6024440294223665,1007.1622995042326,71.51259495960555,12.470696723485224,23,282,15.953400894789302,1.4646231663753309,0.15076653522445493,16.853172144690777,155.34373097791212
26.259166101337353,30.30778222100992,61.49341696530904,1.2507369392943568,4.005737507767721,7.031058549108645,3.556848764979173,1019.0685607364592,81.62432629685213,11.41555433636533,16,181,15.292171471167674,2.149029197021994,0.2692450577959588,32.15258472996919,209.36742309520432
46.480308916903205,32.904346923910765,42.5334620546043,7.468647111345378,3.7328816367615856,17.229787824663887,2.6809017951676584,980.865700615065,4.92186146600856,13.843488693192528,9,21,5.423852665564027,-1.5428599871981752,6.282738288960652,34.180350785548896,199.3538610893134
41.87787356776066,25.41872651560133,34.023937712482535,5.964756793950441,0.31688849541319675,13.36746811970782,7.049974743746681,1002.7063884292705,1.8483200013226453,12.410414784864798,17,31,26.533008910403506,-0.6726748614162572,0.8470794924316021,26.439444646975804,184.91071188048173
54.36063712881633,33.93238930177982,60.17603622499493,9.024399961374364,4.6272537666965805,19.20548608111444,5.845664073400418,1024.2066780960379,60.050573330573144,13.96212606487684,2,7,2.128906589020712,-3.6468989701495036,21.839735876903447,35.73767038852967,160.51268718722363
33.610746258097464,20.675032483460516,59.97372935609542,2.006111435751532,7.240707703291087,17.293558955916364,8.240645504928672,987.1668135101744,72.38269471944547,11.729483072552132,9,237,45.04345806774805,-1.587615798556551,0.3139285294928413,22.474244364143377,187.92560906814154
15.979712296915086,20.531914776654602,72.41405410054325,7.597261219326121,3.0117871762621604,17.757956271018124,6.115710502602458,988.2535547622,78.66961224411418,10.129283070350047,10,97,12.138365230707437,-4.234826217503565,0.31593408414214735,22.7043363996709,210.23179474314557
45.66223936114975,19.03542469218935,74.6850415831143,6.8467166171918965,4.627265136738414,12.63508712240061,5.1900593520938765,1001.1870674495694,15.571558457203361,11.209747932157924,19,296,21.89936565150373,-1.2841249979372993,1.559312635606298,21.275975939682777,132.25821996291313
48.03925243084487,24.299868994729046,73.66748932157381,2.6584553380975215,2.19397768485278,16.663170619525516,6.2621869043774305,1019.194693114711,96.87360171685626,12.603150928822888,15,53,8.278443473235214,2.353354585230697,3.2423956144670973,26.50989367437626,120.30126193821917
38.063859878474815,36.17530088472709,54.5735239750053,6.673786395408251,7.727878058714607,15.142623015226771,5.344861130877779,1005.3241824246702,22.942908819463483,13.64137399141039,16,321,16.789981681324015,1.9862809261565593,1.1251343858353455,37.812506603977255,182.89865786027667
48.54835899772805,35.697801553726606,67.90138723359375,9.243733805766496,0.605115613411471,3.232462618077745,1.3708689391403952,1002.8918890056763,25.033037995083042,12.46065697679525,23,84,43.89575745476987,0.6898135333508018,0.6726794155721739,37.73484317073442,209.37248463160006
34.689779818219534,24.570605199087595,64.61671455863763,9.184359876671188,7.0538305500049825,12.971937827064862,7.8069911299624,983.904067659708,15.428903946738826,11.887054661577821,6,213,47.06104225466653,-0.2067016594022375,0.34572998465912463,26.509106635846724,196.88807829039936
36.1366414690997,29.72796839950591,55.29370536701518,7.196265745161413,3.789400117449835,2.9635109304031726,10.621303262144554,1023.2893706558607,4.324744305612205,10.322972155986145,17,239,14.397318403000257,3.2442022249927582,1.4025304207567022,31.386779560516366,200.52508816494463
31.37705091792748,33.020407911872894,65.83276165115959,0.48073112534060103,0.41596069387120793,17.389122437710597,5.220335570360464,995.6202169165865,80.97241248038804,10.579025566308328,8,109,39.392224188077094,4.8591342749245765,0.5833771226031489,34.995390761407684,236.49049852763588
11.27095633720476,21.030169365700573,86.83487260237575,8.722643373201615,8.534695872917858,1.3189959867993695,5.237329837680467,991.3313218466403,0.5643536918647496,10.213877518608086,19,294,8.62641183030944,4.928020443259717,0.12890201851293276,23.635215543771846,207.600450251798
15.394571349665222,19.203527147368675,41.57362462088264,6.577786070045399,4.877218631811652,19.740933403865505,1.4576887863724655,998.5284775134373,46.37798619423298,12.844729581790418,5,256,7.471426745030102,-4.820603327804818,0.0,20.450735885995154,203.88527115920158
11.571459284336713,39.30239983030778,84.34632574713157,3.1043425318273443,5.9931896961612905,8.01253332275423,9.903790846867484,998.6381972767618,9.196718384568436,13.324365597079453,12,22,7.44670440015353,-3.9104192908938273,0.0,41.832789602721725,257.66663473789197
41.82052056318902,30.43893283024046,33.2073308389919,1.872503617056993,7.320306915244569,3.4125870740287123,10.291213874629298,1000.6339898927627,4.479534714555456,10.657755805673315,8,252,45.29494945765076,-1.3978535122007605,0.5303672923273242,31.43515275541022,199.75343436088684
25.717799053816336,39.5353930458416,48.50335277409964,1.162038629973171,6.550744330011887,18.713499673224458,9.131391180141431,1010.9842190845625,93.4656928602169,11.300929380614026,15,217,33.90375858443983,1.3424118622879941,0.37822471182507666,40.99049362906459,237.22451156243105
35.42853455823514,23.443899678305726,47.288714916691696,0.5023689925776098,7.308568708146116,0.908519724596959,2.063454715418567,1019.0575955876509,82.53998286228847,11.91643062751188,0,287,28.195267995198922,1.2910513534630361,0.6379072855042369,24.862561125806476,148.35260756204417
55.37832369630465,32.575792499353284,67.58190647285434,7.541032479507565,7.622816845778577,9.402112690179669,10.002236811539392,982.5790796057086,39.48762593435228,10.571146156087114,2,99,9.934188927314793,3.6596550867031823,4.413922080790119,34.60324969353891,157.2070504531828
22.464611457443745,20.565090913530945,37.873497106637416,2.358429989432753,5.891515305646109,15.404542558490053,1.2395566339504085,1002.0845854100018,45.859372913365185,11.664765202176307,21,58,25.904397450377907,0.3593825900205676,0.21721802401437834,21.701295826730068,202.3264607801563
30.519146151781488,21.530004281847823,82.94085671038522,0.2425293604325507,3.6563783090775672,6.33500950863402,5.445743232363087,998.6290156171732,86.81125590306983,13.867328432608415,22,77,47.72301958364433,-2.5347746945644998,0.21019893656474134,24.01822998315938,194.06860442742857
47.77755692715243,27.7975530317406,79.71308450790248,3.972706518419893,2.4314214971634263,10.576693398056022,6.006236541013945,980.489605076847,79.68369200038399,12.876592711374705,13,336,39.81457247285086,-3.519792172442886,0.9954927743303497,30.188945566977672,173.75569102879217
